fips,quantile,coverage,error,n_predictions
28061,0.8,0.8159420289855073,0.01594202898550723,690
28061,0.9,0.8884057971014493,0.011594202898550732,690
28053,0.1,0.12352941176470589,0.023529411764705882,170
28053,0.2,0.17647058823529413,0.023529411764705882,170
28053,0.3,0.28823529411764703,0.011764705882352955,170
28053,0.4,0.3411764705882353,0.05882352941176472,170
28053,0.5,0.4235294117647059,0.07647058823529412,170
28053,0.6,0.5411764705882353,0.05882352941176472,170
28053,0.7,0.6882352941176471,0.0117647058823529,170
28053,0.8,0.7764705882352941,0.02352941176470591,170
28053,0.9,0.9294117647058824,0.02941176470588236,170
29085,0.1,0.13333333333333333,0.033333333333333326,300
29085,0.2,0.20666666666666667,0.006666666666666654,300
29085,0.3,0.27666666666666667,0.023333333333333317,300
29085,0.4,0.41,0.009999999999999953,300
29085,0.5,0.48333333333333334,0.016666666666666663,300
29085,0.6,0.5433333333333333,0.05666666666666664,300
29085,0.7,0.64,0.05999999999999994,300
29085,0.8,0.77,0.030000000000000027,300
29085,0.9,0.9233333333333333,0.023333333333333317,300
30039,0.1,0.12125,0.02124999999999999,800
30039,0.2,0.20375,0.0037499999999999756,800
30039,0.3,0.2875,0.012500000000000011,800
30039,0.4,0.39875,0.0012500000000000289,800
30039,0.5,0.49,0.010000000000000009,800
30039,0.6,0.60625,0.006249999999999978,800
30039,0.7,0.69875,0.0012499999999999734,800
30039,0.8,0.8125,0.012499999999999956,800
30039,0.9,0.90375,0.003750000000000031,800
