fips,n_rows,n_features,target_mean,target_std,target_min,target_max,null_fraction
1071,432,120,11.670020905661884,0.8838618985699085,8.532869670801245,14.28551418721001,0.027488425925925927
1073,65457,120,12.19178278539082,0.9272790938262584,8.517393171418904,17.89106298217389,0.01535244511664146
1075,34,120,10.757561887348855,0.9957164800905763,8.536995818712418,12.429216196844383,0.03333333333333333
1077,7281,120,12.0522595788212,0.7348999529502103,8.779557455883728,15.828812297139566,0.028264203635031817
1079,468,120,11.186430560168839,0.9754372025093022,8.699514748210191,13.965747876285377,0.03349358974358974
1081,5505,120,12.21457494012349,0.8094488776236219,8.586719254064848,15.449367484588507,0.05471843778383288
1083,9731,120,12.276912389186354,0.713934540353103,8.699514748210191,16.46971332845529,0.04532593429931833
1085,165,120,11.560338356393302,1.3848563608813442,8.556413904569519,14.946912669455374,0.03424242424242424
1087,2,120,11.562848132455088,0.30043778766503904,11.350406535472453,11.77528972943772,0.0375
1089,38206,120,12.348511787883545,0.7011908329490621,8.922658299524402,16.522218525340353,0.03691086914795233
1091,703,120,11.546376574520044,1.0039919321948663,8.612503371220562,16.300417207752275,0.030926979611190137
1093,1152,120,11.194792276196104,0.972827553798209,8.556413904569519,13.946538820370678,0.033998842592592594
1095,8082,120,11.991650140591656,0.7577643275582105,8.656781205623291,15.472785799812534,0.02986162666006764
1097,34533,120,11.909200401853687,0.7591661750689392,8.556413904569519,16.02860553169652,0.019496327184625333
1099,849,120,11.607532288147752,0.791453192121777,8.858652969548489,15.311597448841919,0.04051825677267373
1101,21049,120,11.932633137908399,0.8278616432837359,8.536995818712418,16.11809565095832,0.018532946933346003
1103,13113,120,11.954637378027199,0.6666873944984651,8.922658299524402,15.250595083253597,0.03193459416863672
1105,129,120,11.132242442374507,1.2032282482153474,8.612503371220562,15.473738634567807,0.09095607235142118
1107,302,120,10.850137286646422,1.143732796575728,8.612503371220562,13.764217263576723,0.03774834437086093
1109,1453,120,11.892877687392216,0.7433074368649567,8.699514748210191,15.943742263813542,0.03894815324615738
1111,2228,120,11.706030090284502,1.1279131993654132,8.57922858233569,14.978661367769956,0.028115649311789347
1113,2437,120,11.831376825445718,0.8411870193022806,8.699514748210191,14.946912669455374,0.027198741622213102
1115,6816,120,12.207318555475977,0.7706061948863294,8.612503371220562,15.664831137716861,0.037869229264475744
1117,21150,120,12.521074209651283,0.628529232654738,8.779557455883728,16.04013410948861,0.02927738376674547
1119,850,120,10.9275931954858,1.0715888411363992,8.536995818712418,13.467087190223307,0.09385294117647058
